"Date","SPX_Price","VIX","R10_Yield","Short_Rate","HY_Spread","BCRED_Spread","Dividend_Yield","Monthly_Dividend_Return","BCRED_Monthly_Return","Is_Simulated","SPX_Source","VIX_Source","R10_Source","Short_Rate_Source","HY_Spread_Source","Dividend_Source","BCRED_Source"
"Aug 2009","1020.620000","26.010000","3.400000","0.170000","5.480000","","2.422760","0.0021784223","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Sep 2009","1057.080000","25.610000","3.310000","0.120000","5.360000","","2.288067","0.0019724745","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Oct 2009","1036.190000","30.690000","3.410000","0.070000","5.360000","","2.192021","0.0018670985","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Nov 2009","1095.630000","24.510000","3.210000","0.050000","5.490000","","2.105257","0.0017879183","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Dec 2009","1115.100000","21.680000","3.850000","0.050000","5.040000","","2.018228","0.0017163418","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jan 2010","1073.870000","24.620000","3.630000","0.060000","5.070000","","1.979387","0.0016690983","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Feb 2010","1104.490000","19.500000","3.610000","0.110000","5.120000","","2.026332","0.0016368809","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Mar 2010","1169.430000","17.590000","3.840000","0.150000","4.970000","","1.900959","0.0016756032","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Apr 2010","1186.690000","22.050000","3.690000","0.160000","4.880000","","1.832983","0.0015875083","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"May 2010","1089.410000","32.070000","3.310000","0.160000","5.390000","","1.954859","0.0015307335","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jun 2010","1030.710000","34.540000","2.970000","0.120000","5.580000","","2.034411","0.0016325055","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jul 2010","1101.600000","23.500000","2.940000","0.160000","5.410000","","2.050688","0.0017032914","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Aug 2010","1049.330000","26.050000","2.470000","0.160000","5.510000","","2.046084","0.0017168817","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Sep 2010","1141.200000","23.700000","2.530000","0.150000","5.550000","","1.991837","0.0017129902","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Oct 2010","1183.260000","21.200000","2.630000","0.130000","5.650000","","1.918492","0.0016692710","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Nov 2010","1180.550000","23.540000","2.810000","0.140000","5.530000","","1.885355","0.0016077529","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Dec 2010","1257.640000","17.750000","3.300000","0.140000","5.180000","","1.830806","0.0015799337","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jan 2011","1286.120000","19.530000","3.420000","0.150000","5.180000","","1.790346","0.0015413330","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Feb 2011","1327.220000","18.350000","3.420000","0.130000","5.070000","","1.755833","0.0015071148","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Mar 2011","1325.830000","17.740000","3.470000","0.100000","5.080000","","1.796104","0.0014779127","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Apr 2011","1363.610000","14.750000","3.320000","0.060000","5.080000","","1.782437","0.0015161310","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"May 2011","1345.200000","15.450000","3.050000","0.040000","5.150000","","1.796046","0.0015043489","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jun 2011","1320.640000","16.520000","3.180000","0.040000","5.220000","","1.890794","0.0015155930","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jul 2011","1292.280000","25.250000","2.820000","0.040000","5.270000","","1.857847","0.0015937875","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Aug 2011","1218.890000","31.620000","2.230000","0.020000","5.750000","","2.100716","0.0015658132","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Sep 2011","1131.420000","42.960000","1.920000","0.010000","5.800000","","2.145023","0.0017702823","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Oct 2011","1253.300000","29.960000","2.170000","0.020000","5.520000","","2.120298","0.0018170985","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Nov 2011","1246.960000","27.800000","2.080000","0.010000","5.740000","","2.121079","0.0017956775","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Dec 2011","1257.600000","23.400000","1.890000","0.010000","5.770000","","2.125760","0.0017958774","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jan 2012","1312.410000","19.440000","1.830000","0.030000","5.740000","","2.055749","0.0017920210","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Feb 2012","1365.680000","18.430000","1.980000","0.090000","5.600000","","1.999522","0.0017327739","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Mar 2012","1408.470000","15.500000","2.230000","0.080000","5.570000","","1.968702","0.0016851634","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Apr 2012","1397.910000","17.150000","1.950000","0.080000","5.700000","","1.996014","0.0016599804","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"May 2012","1310.330000","24.060000","1.590000","0.090000","5.900000","","2.087325","0.0016827792","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jun 2012","1362.160000","17.080000","1.670000","0.090000","5.890000","","2.139813","0.0017595264","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jul 2012","1379.320000","18.930000","1.510000","0.100000","5.770000","","2.113822","0.0018098330","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Aug 2012","1406.580000","17.470000","1.570000","0.100000","5.710000","","2.078212","0.0017874624","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Sep 2012","1440.670000","15.730000","1.650000","0.110000","5.570000","","2.049992","0.0017569798","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Oct 2012","1412.160000","18.600000","1.720000","0.100000","5.230000","","2.096461","0.0017402727","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Nov 2012","1416.180000","15.870000","1.620000","0.090000","5.450000","","2.201251","0.0017791209","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Dec 2012","1426.190000","18.020000","1.780000","0.070000","5.350000","","2.197161","0.0018674421","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jan 2013","1498.110000","14.280000","2.020000","0.070000","5.320000","","2.130280","0.0018477635","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Feb 2013","1514.680000","15.510000","1.890000","0.100000","5.390000","","2.104286","0.0017913702","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Mar 2013","1569.190000","12.700000","1.870000","0.090000","5.460000","","2.070504","0.0017693683","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Apr 2013","1597.570000","13.520000","1.700000","0.060000","5.330000","","2.068929","0.0017461976","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"May 2013","1630.740000","16.300000","2.160000","0.040000","5.290000","","2.005277","0.0017446220","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jun 2013","1606.280000","16.860000","2.520000","0.050000","5.330000","","2.055264","0.0016907137","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jul 2013","1685.730000","13.450000","2.600000","0.040000","5.180000","","2.016364","0.0017321107","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Aug 2013","1632.970000","17.010000","2.780000","0.040000","5.060000","","2.037216","0.0016991141","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Sep 2013","1681.550000","16.600000","2.640000","0.020000","5.250000","","2.038917","0.0017164744","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Oct 2013","1756.540000","13.750000","2.570000","0.050000","5.150000","","2.011399","0.0017088115","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Nov 2013","1805.810000","13.700000","2.750000","0.070000","5.110000","","1.950802","0.0016856941","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Dec 2013","1848.360000","13.720000","3.040000","0.070000","4.830000","","1.935523","0.0016348573","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jan 2014","1782.590000","18.410000","2.670000","0.040000","4.900000","","1.942719","0.0016319894","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Feb 2014","1859.450000","14.000000","2.660000","0.050000","4.850000","","1.971155","0.0016378335","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Mar 2014","1872.340000","13.880000","2.730000","0.050000","4.760000","","1.944170","0.0016615851","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Apr 2014","1883.950000","13.410000","2.670000","0.030000","4.660000","","1.963961","0.0016372838","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"May 2014","1923.570000","11.400000","2.480000","0.030000","4.720000","","1.957734","0.0016537691","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jun 2014","1960.230000","11.570000","2.530000","0.040000","4.680000","","1.919788","0.0016483487","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jul 2014","1930.670000","16.950000","2.580000","0.030000","4.670000","","1.913233","0.0016156589","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Aug 2014","2003.370000","11.980000","2.350000","0.030000","4.730000","","1.943381","0.0016099877","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Sep 2014","1972.290000","16.310000","2.520000","0.020000","4.790000","","1.931037","0.0016352031","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Oct 2014","2018.050000","14.030000","2.350000","0.020000","4.890000","","2.003163","0.0016224364","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Nov 2014","2067.560000","13.330000","2.180000","0.020000","5.020000","","1.913524","0.0016829238","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Dec 2014","2058.900000","19.200000","2.170000","0.030000","5.010000","","1.919903","0.0016075100","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jan 2015","1994.990000","20.970000","1.680000","0.030000","5.110000","","1.967117","0.0016184446","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Feb 2015","2104.500000","13.340000","2.000000","0.020000","4.960000","","1.938014","0.0016580273","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Mar 2015","2067.890000","15.290000","1.940000","0.030000","5.050000","","1.962029","0.0016332885","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Apr 2015","2085.510000","14.550000","2.050000","0.020000","5.100000","","1.962900","0.0016474438","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"May 2015","2107.390000","13.840000","2.120000","0.020000","5.220000","","1.961703","0.0016480815","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jun 2015","2063.110000","18.230000","2.350000","0.020000","5.330000","","1.988291","0.0016469849","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
"Jul 2015","2103.840000","12.120000","2.200000","0.030000","5.440000","","2.005437","0.0016670980","","False","ROOT_SPX_PRICE_HISTORY","CBOE_VIX_MONTH_END","FRED_DGS10_MONTH_END","FRED_TB3MS_PROXY","FRED_BAA10Y_PLUS_2_50_JUNK_PROXY_NOT_OFFICIAL_HY","SHILLER_SP500_TTM_DIVIDEND_YIELD",""
